ECOCYC	Fig6_neg_replicate1	Fig6_neg_replicate2	Fig6_pos_replicate1	Fig6_pos_replicate2
G6882	0.000439078	0.000491011	0.000429012	0.000484384
G6881	0.00206732	0.002110512	0.001863337	0.001942853
EG11663	0.000932845	0.00124064	0.001044807	0.001401935
EG11664	7.61696E-06	0	7.85389E-06	6.52294E-06
EG11604	5.11555E-05	4.77005E-05	4.2809E-05	3.93638E-05
EG11605	0.001912699	0.001904449	0.001982176	0.001915246
EG11782	0.000283199	0.000221107	0.000211884	0.000359349
G6672	2.80977E-05	2.35513E-05	1.82979E-05	3.79926E-05
G7202	4.68401E-05	6.44897E-05	4.28443E-05	5.95218E-05
EG10953	0.00164931	0.001066913	0.001562128	0.000862635
EG10954	5.73235E-06	6.84688E-05	1.92097E-05	8.09988E-05
G6886	0.000392262	0.000243266	0.000331974	0.000165566
EG10956	0.000119945	0.000143203	0.000126543	0.000132649
G0-9611	5.85303E-05	9.32136E-05	7.54387E-05	0
G0-9581	2.12048E-05	0.000441264	0	0.00053267
				
G0-10695	0	0	0	0
G6556	3.61499E-05	3.41867E-05	4.8034E-05	2.55321E-05
EG10957	2.33177E-05	2.62802E-05	1.29463E-05	5.52977E-05
EG10958	3.21781E-05	9.83922E-06	1.45988E-05	4.40902E-06
EG10959	0.000157994	0.000252625	0.000162474	0.000252177
EG10960	8.55791E-05	6.80733E-05	7.56353E-05	5.73891E-05
EG10961	5.07619E-06	2.1392E-05	1.04682E-05	2.94265E-05
EG10962	0.000297952	0.000306092	0.000323447	0.000310861
EG10963	0.000147667	0.000213262	0.000199378	0.000243854
EG10964	0	5.55721E-06	0	5.19699E-06
G6842	0.000139009	0.000145852	0.000106542	0.000180794
EG30098	3.00561E-05	2.39332E-05	2.71172E-05	7.07827E-05
EG10966	0.00010836	0.000114628	0.000109284	0.000129373
EG10968	2.67239E-05	4.54925E-05	2.63975E-05	4.46173E-05
G6939	4.63365E-05	8.52732E-05	6.19343E-05	7.64231E-05
EG11508	0.002438709	0.001166589	0.001841525	0.001164557
G0-8862	5.18201E-05	0.000119468	8.39646E-05	0.000139471
G0-8870	3.0891E-05	1.47588E-05	3.98149E-06	9.9203E-06
EG11831	7.22511E-05	0.000131349	6.8835E-05	0.000147629
G8210	6.80259E-05	8.38427E-05	6.0993E-05	6.45875E-05
EG10970	7.84731E-06	4.42765E-05	8.09141E-06	4.99215E-05
EG10971	2.299E-05	5.99435E-05	2.42565E-05	4.85332E-05
EG10969	4.60469E-05	5.47921E-05	5.10626E-05	6.24979E-05
EG10974	9.10566E-05	0.000113952	8.55557E-05	0.00010151
EG10975	4.02971E-05	8.39761E-05	3.89738E-05	8.98846E-05
G0-9388	2.07219E-05	1.32004E-05	3.47206E-05	3.99277E-05
EG10976	0.000284232	0.000147423	0.0002146	0.00013966
EG11600	0.000615191	0.000393778	0.000579434	0.000361352
EG11601	0.0002222	0.000254376	0.000223025	0.0002721
G7498	3.4517E-06	5.99681E-06	9.70656E-07	1.07489E-06
EG10977	0.000417681	0.000438192	0.000488545	0.000514179
EG10978	0.000157432	0.000221916	0.000170964	0.000305498
EG30100	1.14884E-06	0	2.36915E-06	1.37736E-05
EG30099	0.00053097	0.000519704	0.000479345	0.000460562
EG12732	0.001487903	0.000830477	0.001547312	0.000791138
G6478	8.68809E-07	1.10691E-06	0	9.6723E-06
EG12358	3.80104E-06	1.59119E-05	6.15886E-06	6.5102E-06
G6476	1.0531E-06	7.37941E-06	3.80051E-06	8.11661E-06
G6477	2.18339E-06	1.39088E-06	7.50438E-07	4.98612E-06
G6479	1.44801E-06	7.37941E-06	1.49306E-06	0
G6599	0	1.97884E-06	0	9.31068E-06
G6695	2.4801E-06	5.8456E-06	1.79007E-06	8.70792E-06
EG11428	0.000265219	0.00022527	0.000277153	0.000212086
EG11554	7.2079E-06	9.18327E-06	0	3.1745E-05
EG10979	0.000722879	0.000562984	0.000768845	0.000650789
EG10980	0.000963822	0.001032972	0.00096203	0.001087813
EG10981	0.000812616	0.000683383	0.000801047	0.000756493
EG10982	0.000869528	0.000638803	0.000848634	0.000745459
EG11378	0.000552647	0.000541397	0.000523226	0.000493596
G6909	0.000545948	0.000537031	0.000537212	0.000586098
G6908	0.000311515	0.000369148	0.000377618	0.000396812
G6907	0.000636362	0.000661641	0.000649734	0.000850151
G6905	0.001126076	0.00085495	0.001304439	0.000948923
G6906	0.000782483	0.000734968	0.000877258	0.000849392
EG10983	2.07477E-06	2.97379E-05	9.62688E-06	2.3098E-05
EG10984	0.000157817	0.000186482	0.000220902	0.000176465
EG10985	0.000262141	0.000374441	0.000288338	0.000437881
G6745	8.54248E-06	2.67143E-05	1.28119E-05	2.92621E-05
G6494	5.75896E-05	9.86733E-05	4.84604E-05	0.000171196
G7451	3.05515E-05	5.25479E-05	2.99268E-05	7.71821E-05
G7940	4.87752E-06	2.33034E-05	5.02925E-06	1.46194E-05
G0-10610	0	2.76009E-05	0	1.85523E-05
G7883	0.003203661	0.003159757	0.003479874	0.003011567
EG11372	4.46816E-05	0.000220328	6.65477E-05	0.0002721
EG10986	5.47165E-05	4.42765E-05	5.48937E-05	8.35838E-05
EG11797	0.001193639	0.000576013	0.001048099	0.000644413
EG11556	0.000637345	0.00047451	0.000690976	0.0004904
G6806	7.74717E-05	2.9401E-05	3.96575E-05	2.35264E-05
G7874	5.89227E-05	5.79118E-05	5.33161E-05	6.26112E-05
G7875	4.43506E-05	5.91759E-05	4.60715E-05	6.44347E-05
EG10987	2.60317E-07	2.32161E-06	1.07366E-06	8.91713E-07
EG10988	5.01839E-07	6.39372E-07	2.58725E-07	8.59521E-07
G7462	0.000364549	0.000347577	0.000356062	0.000434321
G7806	0.000759918	0.000680874	0.000659334	0.000722198
G7808	0.000223062	0.000158572	0.000310834	0.000290688
EG11479	3.86435E-05	9.98358E-05	4.15059E-05	8.82486E-05
EG11481	2.39671E-05	5.36068E-05	3.95403E-05	6.11182E-05
EG11305	3.47524E-05	7.2926E-05	2.31863E-05	1.05039E-05
G6217	4.33051E-07	7.17251E-06	0	5.93364E-06
G6218	3.80104E-06	3.4591E-06	0	3.72011E-06
G6219	5.03657E-07	1.92506E-06	0	4.31318E-06
EG12423	1.22367E-05	3.74167E-06	3.53287E-06	5.86835E-06
G7456	4.28914E-05	9.87579E-05	3.72987E-05	8.85083E-05
G7039	0.000487835	0.000480906	0.000574945	0.000578721
G7037	9.1634E-05	5.87706E-05	7.26309E-05	9.50214E-05
EG12347	4.0429E-05	7.69105E-05	6.56708E-05	0.000118569
G6934	2.03721E-05	0.000111073	3.42889E-05	0.00010365
EG10989	0.000111474	6.22417E-05	8.97552E-05	6.3135E-05
EG10990	5.18126E-05	4.77649E-05	3.73536E-05	4.04027E-05
EG10991	6.35561E-05	3.51021E-05	5.32659E-05	2.41305E-05
EG11172	1.24177E-05	9.66831E-06	1.4938E-05	1.06342E-05
G7627	7.26847E-06	1.1344E-05	5.43356E-06	9.64798E-06
G7626	7.48512E-06	2.316E-05	6.6154E-06	3.66288E-06
G7624	3.36067E-06	3.89244E-06	7.87547E-06	9.41884E-06
EG10992	0	0	0	0
EG10993	0.000124377	8.75173E-05	0.000168061	8.42356E-05
EG10994	1.07968E-05	3.52492E-05	1.60033E-05	2.4271E-05
EG11883	2.14184E-05	3.79895E-05	1.47231E-05	4.31578E-05
EG11884	0.000265382	0.000156533	0.000308384	0.000194799
EG11542	5.45396E-05	4.99964E-05	5.89794E-05	4.44278E-05
EG10995	9.10584E-05	8.39248E-05	7.39142E-05	9.45713E-05
G6315	0	1.88411E-06	0	1.13978E-05
EG11120	6.91589E-07	4.40562E-06	0	0
G6598	0	7.70026E-06	0	5.17581E-06
G6820	2.89603E-06	1.84485E-06	7.46529E-07	6.20019E-06
G6696	7.24007E-06	2.76728E-06	0	9.9203E-06
G6317	0	0	0	3.84012E-06
G0-8895	0.000950579	0.001312667	0.00096434	0.001381256
EG10996	0.000121264	0.000166743	0.000120461	0.000231755
EG11574	1.01714E-05	1.83585E-05	4.36993E-07	3.41162E-05
EG11585	2.63942E-06	1.70941E-05	1.81435E-06	2.03429E-05
G7135	3.12381E-06	1.39297E-05	0	1.15923E-05
EG11586	1.31141E-06	2.92392E-05	0	1.12305E-05
EG11587	1.10325E-06	1.61644E-05	6.25662E-06	7.55833E-06
EG11589	1.08179E-06	1.30934E-05	4.46175E-06	2.0381E-05
EG11590	1.69165E-05	2.24896E-05	1.02381E-05	1.70062E-05
G6238	2.04341E-05	4.98683E-05	2.0773E-05	6.11239E-05
G6566	1.92086E-05	3.92853E-05	1.25091E-05	3.54966E-05
G6234	4.34937E-05	4.78077E-05	2.37424E-05	3.50558E-05
M007	1.05711E-06	1.07745E-05	1.08999E-06	1.17686E-05
EG11573	5.17726E-07	5.2769E-06	1.06766E-06	9.31068E-06
EG11572	5.96607E-07	1.3682E-05	4.92132E-06	1.73712E-05
G1	0	2.64337E-05	1.06965E-05	0
EG12330	1.33512E-05	1.10066E-05	9.71753E-06	2.55574E-05
EG10998	0.000537921	0.00078824	0.000524975	0.00088855
EG10999	0.000762541	0.000936213	0.000844792	0.00101589
EG11000	0.000731015	0.000654342	0.000812224	0.00075533
EG11277	5.68675E-05	4.02513E-05	3.25758E-05	4.32886E-05
EG11001	0.001284378	0.001527298	0.001370251	0.00161218
EG30101	0.000406054	0.000433443	0.000265922	0.000441715
EG30102	1.09744E-05	2.79641E-05	0	0
EG30103	0	0	1.13158E-05	0
EG30104	1.64616E-05	0.000286632	0	0.000169167
EG11002	0.000199334	0.000188467	0.000212566	0.000193165
EG11003	0.000877076	0.00083931	0.001048023	0.001054072
G6096	1.54098E-05	3.51758E-05	1.68822E-05	3.18916E-05
G0-9962	0.000120475	0.000118071	2.86667E-05	7.93624E-05
EG11427	0.00020998	0.000166437	0.000228384	0.000170318
EG12100	0.001000743	0.000627294	0.000982307	0.000646542
G7689	0.000174771	0.000251329	0.00022749	0.000239569
G7297	2.39957E-05	3.82148E-05	2.51687E-05	4.03898E-05
EG12302	5.00174E-05	6.62078E-05	5.09035E-05	5.7853E-05
EG11005	0.001087042	0.000324569	0.000849069	0.000242627
EG11006	0.000168749	5.23655E-05	0.000113013	4.17797E-05
EG11276	0.001434577	0.000311706	0.000802668	0.000161899
EG11007	7.77399E-05	0.000111635	8.04978E-05	0.000127506
EG11008	0.000341879	0.000382565	0.000360163	0.000402704
EG11009	0.000521989	0.000335211	0.000530682	0.000352793
EG11010	7.10091E-05	6.59355E-05	5.64647E-05	5.87488E-05
EG11011	6.70745E-05	0.00013252	3.3077E-05	0.000133196
EG12429	0.000115656	0.000170022	8.25601E-05	0.000184756
EG11012	8.22472E-05	0.00012914	9.07779E-05	8.13465E-05
EG11013	0.000241421	0.000230892	0.000249096	0.000240287
G0-10473	4.84917E-06	0.000102969	1.66667E-06	4.98322E-05
EG11014	9.20353E-05	8.66573E-05	0.000104541	9.72008E-05
EG11814	2.9472E-06	9.80445E-06	1.68826E-06	5.88908E-06
EG11815	0	1.13239E-05	0	5.48027E-06
EG12195	4.17028E-06	1.85961E-05	2.15E-06	2.02374E-05
G0-9621	1.03738E-05	1.05735E-05	4.49255E-05	1.06606E-05
EG12615	1.98585E-05	2.83676E-05	3.47475E-05	1.44295E-05
G6514	2.12692E-06	3.87117E-06	9.39892E-07	6.50512E-06
G6515	7.70023E-06	3.66604E-05	1.54616E-05	2.6377E-05
G7023	7.57545E-07	4.77752E-05	0	5.12504E-05
G7022	2.40263E-06	7.23729E-05	8.6708E-06	6.90747E-05
EG11015	0.00048599	0.000225533	0.000459115	0.000274358
EG11016	0	0	0	0
G6660	0.001024886	0.001208302	0.00094227	0.001022789
G6859	2.41756E-06	5.54419E-05	0	5.7279E-05
EG11017	0.000162833	7.54108E-05	0.000168151	6.81451E-05
EG12127	0.00080209	0.000343003	0.000764748	0.000270234
EG11402	0.000428864	0.000151118	0.000356776	0.00011473
EG12245	4.09446E-05	3.67092E-05	6.20243E-05	5.45436E-05
EG12202	2.06755E-05	1.56929E-05	1.99578E-05	1.20551E-05
EG11018	5.845E-06	1.81315E-05	4.45461E-06	1.47988E-05
EG11019	8.2376E-05	6.48231E-05	5.52724E-05	4.9796E-05
EG11020	1.83058E-05	5.83065E-05	2.15295E-05	4.507E-05
EG11021	3.64756E-05	6.84273E-05	4.531E-05	8.7561E-05
EG11022	6.51488E-05	6.94911E-05	6.79565E-05	9.2121E-05
EG11023	0.002019981	0.002149485	0.002032425	0.002093494
EG10967	3.08238E-05	3.23411E-05	2.11884E-05	4.34768E-05
EG11779	9.09353E-05	0.000137257	7.04723E-05	0.000129956
G7327	0.000164335	0.000213674	0.000179312	0.000213989
EG11888	3.51923E-06	1.90557E-05	9.97892E-06	1.50688E-05
EG11503	4.12316E-06	2.62657E-05	5.46611E-06	2.01769E-06
EG11024	0.004812104	0.002736912	0.005405115	0.002920773
EG11025	0.003834635	0.002297927	0.004417411	0.002561532
EG11026	0.001349371	0.00115899	0.001606978	0.001474148
EG11027	0.000559173	0.000382509	0.000556899	0.00048781
EG11028	0.000402887	0.000252571	0.000391485	0.000305264
EG11274	0	3.54212E-05	0	1.58725E-05
EG11029	5.73892E-05	4.38703E-05	6.83793E-05	0.00010703
EG11030	7.51066E-05	7.61291E-05	7.23086E-05	9.94992E-05
EG30105	1.09744E-05	2.79641E-05	1.13158E-05	1.87964E-05
EG10454	0.000206206	0.000283631	0.000161316	0.000279379
EG11177	0.000315971	0.000635332	0.000312604	0.000554781
G7449	2.39671E-05	3.39283E-05	3.51469E-05	1.18588E-05
G7422	5.99726E-05	0.000105252	7.98573E-05	0.000144893
EG11031	0.000585103	0.000619871	0.000454758	0.000582232
EG11032	3.88536E-05	6.60022E-05	3.02692E-05	4.51035E-05
EG11887	4.17028E-05	5.69269E-05	2.76429E-05	5.10187E-05
G6991	4.07441E-05	5.19104E-05	3.0273E-05	7.28629E-05
G7698	9.17026E-05	8.53076E-05	9.45551E-05	0.00012216
EG11171	1.43945E-05	3.35348E-05	2.6716E-05	5.70564E-05
EG11757	4.33276E-05	0.00029211	6.79438E-05	0.000312296
EG11033	0.000966213	0.00126531	0.000984157	0.001446129
EG11262	9.52603E-06	1.57328E-05	1.81895E-06	1.87328E-05
EG11034	5.54023E-06	8.0211E-06	6.75122E-06	1.29395E-05
EG11035	0.000330795	0.000263558	0.000317763	0.000272792
G6675	2.94058E-05	4.76824E-05	2.29701E-05	4.27336E-05
G0-16659	6.54162E-05	3.1254E-05	8.43139E-06	1.40051E-05
EG11168	2.74361E-06	9.32136E-06	0	1.09645E-05
EG11169	0	1.75352E-05	0	1.53224E-05
EG12694	0	9.68103E-06	1.84352E-06	6.88999E-06
EG12393	0	1.23393E-05	0	1.31729E-05
EG11036	0.010775871	0.011072483	0.011042129	0.011466765
EG11037	0.002638716	0.003053396	0.002838368	0.003305495
EG11038	2.82503E-05	3.99917E-05	2.35807E-05	3.68651E-05
EG12216	6.78095E-06	7.12743E-05	1.22358E-05	1.7421E-05
G7712	3.04083E-05	4.24316E-05	3.58334E-05	7.68823E-05
G7713	2.08514E-05	1.62347E-05	2.86667E-05	6.74581E-05
G7714	2.9095E-05	5.35436E-05	4.77779E-05	6.27517E-05
EG12876	3.66479E-05	3.0591E-05	4.56061E-05	2.16443E-05
EG13139	1.10034E-06	3.27109E-06	1.51276E-06	3.14099E-06
EG11039	0.000670888	0.00084149	0.00083624	0.001026831
EG11040	0.000147392	0.000149072	0.000198794	0.000146561
EG11041	1.37633E-06	7.89086E-06	1.06436E-06	1.11972E-05
EG11042	8.68133E-05	0.000119219	0.000104014	0.00014591
EG11043	0.00017368	0.000186274	0.000206063	0.000212318
EG30106	1.47186E-05	5.62572E-05	3.0353E-05	2.52092E-05
EG30107	0.000103031	8.12604E-05	0.000106235	5.88216E-05
EG30108	2.45311E-05	0.000100013	5.05883E-06	0.000193271
G7507	0	4.76683E-06	0	2.46467E-06
EG11370	6.73551E-05	0.000116245	9.06302E-05	9.98167E-05
EG11476	8.99622E-05	0.000126597	0.000104028	0.000126225
EG11369	0.000239498	0.000293398	0.000229679	0.000256733
EG11396	0.000294488	0.000382307	0.000321205	0.000351872
EG11473	0.00017983	0.000380918	0.000229789	0.000386419
G6365	8.36894E-05	9.44264E-05	7.67858E-05	8.62459E-05
EG11143	7.95988E-05	9.1125E-05	0.000105865	8.89123E-05
EG11324	0.000124861	0.000144659	0.000152816	0.000138127
EG11333	0.000106077	5.74159E-05	0.000108304	5.87797E-05
EG11474	7.98272E-05	5.78663E-05	5.32179E-05	9.0756E-05
G7582	8.74183E-05	8.94659E-05	0.000125602	6.62717E-05
EG11044	2.78019E-05	9.22815E-05	1.88597E-05	6.14015E-05
EG12133	0.001480661	0.001558398	0.001213449	0.001304069
EG11701	3.24788E-05	6.04146E-05	3.28194E-05	4.45023E-05
EG11045	0.000963215	0.00075793	0.000974555	0.000560536
G7091	4.14527E-05	3.23252E-05	3.94259E-05	1.04048E-05
EG11046	3.1465E-05	1.13683E-05	2.85699E-05	2.81522E-05
EG11047	0.000434444	0.000228342	0.000412696	0.000197412
EG11048	6.1133E-05	3.6711E-05	6.78526E-05	3.60132E-05
EG11049	1.82388E-05	2.38653E-05	7.62413E-06	1.60413E-05
EG11050	3.58734E-05	6.35582E-05	3.98791E-05	3.2641E-05
EG11051	2.46971E-05	7.73153E-05	3.05584E-05	8.21824E-05
EG11052	1.33183E-05	2.82804E-05	8.29675E-06	2.18603E-05
EG11053	0	1.16729E-05	4.23486E-06	5.41107E-06
EG11054	5.6922E-06	7.63388E-06	3.7069E-06	1.38542E-05
EG11055	4.37281E-06	3.8412E-05	7.35652E-06	4.21777E-05
EG11658	5.15974E-06	1.04407E-05	5.6332E-06	7.27778E-06
G6866	4.61169E-06	1.00724E-05	3.39653E-07	5.07769E-06
G6867	0.000242737	0.000252623	0.000205178	0.000241713
G7856	2.68473E-06	6.08089E-06	9.22748E-07	5.62009E-06
EG12494	0	0	9.83662E-06	4.66838E-06
EG12495	2.69051E-06	5.71309E-06	0	0
G7858	2.56239E-06	8.16156E-06	5.94471E-06	1.09718E-05
G7859	2.43876E-06	1.6157E-05	1.00585E-06	6.68315E-06
G7860	9.10542E-06	1.16008E-05	6.88502E-06	1.9754E-05
G7855	3.52418E-06	9.9778E-06	4.03757E-06	0
G7854	1.15841E-05	1.47588E-05	2.27514E-05	2.92885E-05
EG11817	0.000136273	0.000205694	0.000138819	0.000216528
EG10634	5.87052E-05	9.66674E-05	0.00011421	0.000122364
EG11056	7.55843E-06	3.39139E-05	4.7439E-06	3.15198E-05
EG11057	1.39009E-05	6.0722E-05	1.53572E-05	6.29231E-05
EG11058	5.37906E-05	4.77416E-05	6.16958E-05	5.48636E-05
G0-10580	0.000244465	0.000287034	0.000326207	0.000131358
EG11332	8.64652E-06	1.18636E-05	7.54387E-06	1.02526E-05
EG12129	6.46556E-07	8.23748E-07	1.33334E-06	9.41275E-06
EG11059	4.03045E-05	8.12172E-05	4.49508E-05	6.97356E-05
EG11060	0.000139514	0.000111214	0.000161803	0.000153828
EG11390	0.005532576	0.003215999	0.00553663	0.003553247
EG12231	0.000574655	0.000382675	0.000477352	0.000297609
G7031	6.41582E-05	3.71551E-05	5.91376E-05	6.32679E-05
EG11877	0.000111791	0.000167198	0.000183427	0.000199794
EG11246	0.001476482	0.000934695	0.001552705	0.001004173
G6699	0.001069893	0.000393297	0.000892622	0.000440051
G6334	0.000104014	7.67872E-05	4.71096E-05	6.1603E-05
G6489	3.82495E-05	0.000100527	4.43974E-05	7.63676E-05
EG11061	0.000105476	0.000140593	9.82467E-05	0.000148267
EG11062	0.000143341	0.000247528	0.000143121	0.000237381
EG11063	9.87399E-05	8.6379E-05	0.000101342	0.000107548
EG11064	8.54108E-05	0.000160894	0.000102182	0.000159826
EG11140	0.000178998	0.000166593	0.000170168	0.000120674
EG12734	0.000209355	0.000326003	0.000191593	0.000298569
EG11065	0.000127808	0.000206014	0.000115792	0.000168727
G81	0.000425292	0.000544478	0.000419654	0.00063591
EG11066	0.000358257	0.00072591	0.000339283	0.000743797
EG20248	0.000106755	0.000337483	0.000115079	0.000323642
EG20249	0.00014763	0.000247811	0.000123334	0.000227936
EG11067	0.000183253	0.000171897	0.000175403	0.000212328
EG30109	0.000241437	0.000363533	0.000198027	0.000648475
EG30110	0	0	0	0
EG30111	0	0	0	3.71045E-05
EG30112	0	4.14014E-05	5.58443E-06	0
EG30113	0	0	5.6579E-06	0
EG30114	5.48721E-06	0	0	0
G6389	0.000120719	0.00020274	0.000101842	0.000159769
G6938	0	4.61213E-06	7.46529E-07	2.48008E-06
EG11730	2.69977E-05	2.08575E-05	2.04339E-05	3.68937E-05
EG11068	1.15103E-05	3.6098E-05	1.27813E-05	4.70109E-05
EG10520	2.21893E-05	2.07871E-05	1.95149E-05	2.06789E-05
EG11351	5.13563E-05	4.42765E-05	4.85742E-05	6.01832E-05
EG11189	6.21198E-05	6.53078E-05	6.22605E-05	2.52968E-05
EG12210	0.000142594	0.000117225	0.000190975	0.000111881
EG11339	9.08195E-05	0.000105791	9.0969E-05	0.000113012
EG11266	3.22341E-06	2.87476E-05	4.1546E-07	2.41538E-05
EG11353	0.000196007	0.00014576	0.000144602	0.000136251
EG11424	6.91737E-05	5.52402E-05	4.1635E-05	4.59168E-05
EG11352	0.000127153	0.000106784	0.000129	0.000130248
EG11340	8.36147E-05	0.000119846	9.2143E-05	9.93522E-05
EG11341	0.000168826	0.000172486	0.000156213	0.000186329
EG11350	9.71284E-05	8.91206E-05	0.000101069	8.85196E-05
EG11423	0.000216668	0.000172159	0.000166956	0.000174243
EG11425	0.000124094	0.000127699	0.000188856	0.000113424
EG11426	8.56572E-05	9.35419E-05	8.83217E-05	8.55102E-05
EG11982	0.000313039	0.000316878	0.000279298	0.00029868
EG11983	0.000305317	0.000260041	0.000287966	0.00028628
EG11984	0.000167235	0.000171712	0.000118596	0.000177659
EG11985	0.000244105	0.000211293	0.000277829	0.000227874
EG11986	0.001174412	0.000860115	0.001124172	0.00079914
G7104	4.96462E-07	4.42765E-06	0	1.44553E-05
G7103	0	0	8.79347E-07	0
G7102	3.42388E-07	4.36221E-06	3.53038E-07	5.2778E-06
G7101	1.02716E-06	3.05355E-06	1.76519E-06	8.79633E-06
G7100	2.23308E-06	7.11269E-06	0	9.56174E-06
G7099	0	0	0	0
EG11790	2.04426E-06	5.209E-06	0	5.83547E-06
G7098	2.98945E-07	1.14262E-06	1.23298E-06	1.02403E-06
G7096	5.20878E-06	8.29536E-07	1.00703E-06	1.44971E-05
G7095	4.78165E-06	1.08787E-05	6.69125E-06	9.94468E-06
G7094	9.2673E-06	2.01863E-05	1.44875E-05	1.22884E-05
EG11451	4.46158E-05	0.000130598	5.36075E-05	8.90459E-05
EG11452	2.87264E-05	0.000102646	4.52812E-05	8.48292E-05
EG11456	8.11196E-05	0.000149859	8.55439E-05	0.000138937
EG12274	1.67481E-06	1.70704E-05	1.07932E-05	3.2988E-05
EG11540	0.000423315	0.000177996	0.000381022	0.000202195
G7107	0	6.52495E-06	0	1.19044E-05
G7106	0	5.98331E-06	0	0
G7105	0	3.19331E-06	0	2.31153E-06
G7097	8.45899E-07	6.82558E-06	1.16295E-06	3.86349E-06
EG11486	3.96694E-05	0.000128688	4.09033E-05	9.93458E-05
EG11457	6.1645E-06	2.7096E-05	1.23947E-05	4.59281E-05
G7090	0.000139009	0.000187396	0.0001784	0.000190761
EG11295	3.74409E-05	0.000112658	4.55875E-05	0.000127571
EG11194	2.6963E-06	2.51918E-05	8.03162E-06	2.71953E-05
G7501	1.19066E-06	7.20559E-06	1.53462E-06	5.60805E-06
G85	3.0002E-06	7.64486E-06	2.06235E-06	7.70786E-06
EG13159	2.32235E-06	1.47941E-05	2.05251E-06	1.30692E-05
EG11146	1.74351E-05	1.98118E-05	1.26328E-05	1.61415E-05
G7485	1.53224E-05	2.42256E-05	1.19921E-05	2.24491E-05
G7486	8.53983E-06	1.81337E-05	1.2719E-05	1.30014E-05
G7487	6.95047E-06	9.96221E-06	4.47917E-06	1.04163E-05
G7500	9.4416E-06	8.32786E-06	6.73982E-06	8.70748E-06
EG11069	8.92636E-05	0.000113135	0.000108818	0.000127405
EG11071	5.34652E-05	0.000120242	7.14271E-05	0.000160052
G0-16717	0	0	0	0
G6585	1.69524E-06	2.15983E-05	0	1.45175E-05
G6677	0	1.47588E-05	0	2.31474E-05
EG11072	3.0722E-05	6.16189E-05	1.97593E-05	5.36608E-05
EG11098	0.000314058	0.000179292	0.000265433	0.000155785
EG11073	1.70532E-05	4.80622E-05	2.55763E-05	3.09779E-05
EG11074	1.3239E-05	4.21681E-05	2.37264E-05	2.2675E-05
EG11075	2.06365E-05	1.7528E-05	1.71409E-05	2.06179E-05
EG11076	2.26032E-06	5.75954E-06	2.33063E-06	2.9035E-06
EG20252	2.18383E-05	7.49088E-06	1.08258E-05	2.87719E-06
EG12275	2.43402E-06	3.7902E-06	1.95201E-06	6.48487E-06
EG12276	3.52816E-06	8.54064E-06	8.36719E-06	1.14814E-05
EG20253	8.48913E-06	1.8026E-05	1.02121E-05	1.87804E-05
G6144	1.64833E-05	9.0303E-05	3.51252E-05	7.99898E-05
EG10011	2.79092E-05	2.4617E-05	2.54569E-05	2.02236E-05
G8202	0	0	0	0
EG11555	6.99419E-06	1.37378E-05	3.30539E-06	1.4974E-05
EG11566	0	5.18553E-06	0	4.82609E-06
G6082	2.33629E-06	1.48829E-06	3.01121E-06	7.00257E-06
G6081	3.36993E-05	5.36685E-05	2.89563E-05	4.80984E-05
G6087	6.47441E-05	0.000152845	5.49773E-05	0.000182642
EG11571	4.79719E-05	0.000184051	6.6889E-05	0.000195138
EG12610	3.07486E-05	5.2234E-05	2.17973E-05	9.326E-05
EG12611	8.13074E-05	6.68324E-05	5.40881E-05	8.5352E-05
G0-16721	0	0	0	0
EG11089	6.23146E-05	9.31333E-05	0.000103793	6.15743E-05
EG12314	2.94868E-05	2.68342E-06	2.82324E-05	5.05034E-05
EG12315	1.12467E-06	6.01816E-06	1.85545E-06	7.70509E-06
EG12605	0.000591652	0.000518145	0.000579257	0.000464369
G0-16722	0	7.08424E-05	0	0.00012698
EG11678	5.72194E-06	7.29007E-06	2.77644E-06	9.22372E-06
EG11749	1.32228E-05	3.23974E-05	8.04066E-06	3.83262E-05
EG12320	0.000150256	0.000169082	0.000162352	0.000185693
EG12321	9.46562E-05	0.000144028	8.14269E-05	0.000130624
EG12322	0.000142792	0.000193973	9.65308E-05	0.000254284
EG12325	0	3.55992E-06	7.20269E-07	9.57135E-06
EG12326	1.37633E-06	3.50705E-06	0	1.65011E-05
EG12327	0	9.32136E-07	0	1.75433E-05
EG12328	2.85148E-06	3.63294E-06	7.35044E-07	7.32576E-06
EG12333	5.34652E-06	2.46927E-05	6.20193E-06	9.1572E-06
EG11973	5.62791E-07	4.30217E-06	0	2.89175E-06
G0-16723	1.89558E-05	8.05027E-06	0	0
EG12138	4.5494E-06	1.93206E-06	3.12728E-06	5.19463E-06
EG12336	0.000392244	0.000308906	0.000287778	0.00033406
EG12337	8.72015E-06	3.5944E-05	7.40469E-06	4.3049E-05
G372	4.56449E-05	2.64337E-05	7.05971E-05	8.88385E-05
